"vo_avg s valence electrons","vo_avg p valence electrons","vo_avg d valence electrons","vo_avg f valence electrons","PymatgenData mean Z","PymatgenData mean ionization_energy","PymatgenData mean electron_affinity","band center","PymatgenData mean atomic_radius","PymatgenData mean max_oxidation_state","PymatgenData mean X","PymatgenData mean mendeleev_no","PymatgenData mean row","PymatgenData mean group","PymatgenData mean atomic_mass","min_diff_X_all_atoms","reactionEnergy"
1.5,0,8,0,27.5,7.81442405,0.694510175,4.24922824663008,1.375,5,1.865,66.5,4,9.5,59.6955,0.0699999999999998,-0.406855631756997
1.5,0.5,10,0,30,6.862841,0.768475075,3.75499242053322,1.325,3.5,1.855,76.5,4,12,66.6345,0.0899999999999999,0.40488185414236
1.5,0,6,7,50.5,7.275725,0.706927,3.90878997868585,1.45,4,1.6,61,5,7.5,121.018,0.6,-0.900437073351867
1.5,0,10,7,54.5,9.081942,0.357892,4.83393431213566,1.425,4,1.95,73,5,11.5,132.068,0.1,0.151851086739981
1.5,0.5,10,0,39,6.75636785,0.767392,3.69111409701754,1.45,3.5,1.84,75.5,4.5,12,89.182,0.12,0.526437418740017
1.5,0,8.5,7,53,8.3467,1.39992056,4.89095626289201,1.35,5,2.05,69,5,10,127.8815,0.3,-0.381685237755818
1.5,0,5.5,0,43,6.65164,0.8966651,3.68765519988546,1.65,3.5,1.5,52.5,5,7,101.225735,0.8,-0.441825797554856
1.5,0,7.5,0,27,7.580209,0.357892,4.07957443859387,1.375,5.5,1.725,66,4,9,59.2420225,0.35,1.23193064144382
1,0,7.5,0,35.5,7.409405,0.991511,4.18873401074504,1.4,5,2.03,64,4.5,8.5,79.743,0.26,-0.637616738559672
1,0,7,0,35,7.242615,1.0765955,4.13858107027709,1.4,4.5,1.75,62.5,4.5,8,78.22619,0.3,-0.693316400559496
1.5,0,9,0,28.5,7.683129,1.1964726,4.438578109943,1.35,4,1.905,69.5,4,10.5,61.1197,0.01,-0.337988381156691
1.5,0,8,7,52.5,8.082305,1.15672262,4.68525214087462,1.325,6,2.05,67.5,5,9.5,126.888,0.3,-0.334694171156087
1.5,1,10,7,55.5,7.57152995,0.7962526,4.17347344462326,1.575,4,2.115,77,5,12.5,135.373,0.43,0.262299917042611
0.5,0,10,0,37.5,8.0316095,0.8989626,4.46203936634622,1.375,4,2.05,70.5,4.5,10.5,84.983,0.3,-0.226584839655487
1,0,9.5,7,53.5,8.342605,1.6804445,4.99492842586571,1.35,5,2.09,70,5,10.5,129.315,0.38,-0.309796707259892
1.5,0,7.5,7,52,7.77995,0.64809032,4.23911460164902,1.35,5.5,1.9,65,5,9,124.8765,0,-0.635279144661553
1,0,9,0,37,7.59264,1.189338,4.38678613398681,1.35,5,2.09,68.5,4.5,10,83.22575,0.38,-0.321869037658843
1,0,8.5,0,36.5,7.54344,1.141028,4.33919041600669,1.325,6,2.05,67,4.5,9.5,82.308,0.3,-0.277813262952776
1.5,0,5.5,0,25,7.143935,0.707582115,3.88706356314462,1.475,3.5,1.63,45.5,4,7,54.250956,0.54,-0.708506339257809
1.5,1,10,0,39.5,7.535149,1.1739271,4.35093818413933,1.4,4,1.93,77.5,4.5,12.5,91.128,0.0600000000000001,0.338114233841253
1.5,0,6.5,7,51,7.6379755,0.782321615,4.28673895294798,1.4,4.5,1.7,62,5,8,122.24694,0.4,-0.754445141653349
1.5,0,7.5,0,36,7.42288,0.893892,4.18540917835654,1.35,5.5,1.9,65.5,4.5,9,80.773,0,-0.481917417854646
1.5,0,6,0,25.5,7.27725,0.6556645,3.93216687874177,1.375,4,1.72,61.5,4,7.5,55.7065,0.36,-0.758270109857193
1.5,0.5,10,7,55,6.91733365,0.777918595,3.75777195225279,1.625,3.5,1.76,75,5,12,133.96465,0.28,0.113099355040532
1.5,0,6.5,0,26,7.2362835,0.881723,4.03439376739935,1.35,4.5,1.765,63,4,8,57.24375,0.27,-0.659828030663419
1.5,0,7,7,51.5,7.795205,1.02614241,4.43727106962786,1.35,5,2.13,63.5,5,8.5,123.693,0.46,-0.746565813357819
1.5,0,5.5,0,34,6.97182,0.7735381,3.82205389011025,1.575,3.5,1.56,48.5,4.5,7,76.225925,0.68,-0.704130748656979
1.5,0,10,0,29.5,8.5602885,0.307892,4.58589804318548,1.35,3,1.775,74,4,11.5,64.4775,0.25,0.159172173539474
1.5,0,6,0,34.5,7.180253,0.8345365,3.97559161716265,1.45,4,1.615,60.5,4.5,7.5,77.385,0.57,-0.800465306157065
1.2,0,9.2,0,28.4,7.76159762,1.01927447,4.38451675507373,1.36,4.4,1.886,69.8,4,10.4,62.0058,0.0699999999999998,-0.230666683258249
1.2,0.2,10,0,29.4,7.3809644,1.04886043,4.17293227180775,1.34,3.8,1.882,73.8,4,11.4,64.7814,0.0899999999999999,-0.0548152919572829
1.2,0,8.4,2.8,37.6,7.546118,1.0242412,4.2404763421897,1.39,4,1.78,67.6,4.4,9.6,86.5348,0.6,-0.30782116075622
1.2,0,10,2.8,39.2,8.2686048,0.8846272,4.61655493599974,1.38,4,1.92,72.4,4.4,11.2,90.9548,0.1,0.0490189950442357
1.2,0.2,10,0,33,7.33837514,1.0484272,4.14439077299127,1.39,3.8,1.876,73.4,4.2,11.4,73.8004,0.12,-0.01770971286075
1.2,0,9.4,2.8,38.6,7.974508,1.301438624,4.63826141211087,1.35,4.4,1.96,70.8,4.4,10.6,89.2802,0.3,-0.442308935655973
1.2,0,8.2,0,34.6,7.296484,1.10013644,4.14283687322568,1.47,3.8,1.74,64.2,4.4,9.4,78.617894,0.8,-0.304975938458455
1.2,0,9,0,28.2,7.6679116,0.8846272,4.31363758837264,1.36,4.6,1.83,69.6,4,10.2,61.824409,0.35,-0.164547646460932
1,0,9,0,31.6,7.59959,1.1380748,4.35944119056155,1.37,4.4,1.952,68.8,4.2,10,70.0248,0.26,-0.455027672555815
1,0,8.8,0,31.4,7.532874,1.1721086,4.33848696465282,1.37,4.2,1.84,68.2,4.2,9.8,69.418076,0.3,-0.383959429163014
1.2,0,9.6,0,28.8,7.7090796,1.22005944,4.46164751834943,1.35,4,1.902,71,4,10.8,62.57548,0.01,-0.190241723560547
1.2,0,9.2,2.8,38.4,7.86875,1.204159448,4.55922365481622,1.34,4.8,1.96,70.2,4.4,10.4,88.8828,0.3,-0.575468795052956
1.2,0.4,10,2.8,39.6,7.66443998,1.05997144,4.35308123600297,1.44,4,1.986,74,4.4,11.6,92.2768,0.43,0.0587923717403385
0.8,0,10,0,32.4,7.8484718,1.10105544,4.47106588006151,1.36,4,1.96,71.4,4.2,10.8,72.1208,0.3,-0.0551279507553488
1,0,9.8,2.8,38.8,7.97287,1.4136482,4.67745284479903,1.35,4.4,1.976,71.2,4.4,10.8,89.8536,0.38,-0.158058683758071
1.2,0,9,2.8,38.2,7.747808,1.000706528,4.38033951193384,1.35,4.6,1.9,69.2,4.4,10.2,88.0782,0,-0.610745088858465
1,0,9.6,0,32.2,7.672884,1.2172056,4.44074969810738,1.35,4.4,1.976,70.6,4.2,10.6,71.4179,0.38,-0.327817038064467
1,0,9.4,0,32,7.653204,1.1978816,4.42141411722161,1.34,4.8,1.96,70,4.2,10.4,71.0508,0.3,-0.428446368357044
1.2,0,8.2,0,27.4,7.493402,1.024503246,4.2310325566243,1.4,3.8,1.792,61.4,4,9.4,59.8279824,0.54,-0.261963312156666
1.2,0.4,10,0,33.2,7.6498876,1.21104124,4.42619838489685,1.37,4,1.912,74.2,4.2,11.6,74.5788,0.0600000000000001,0.0268425335389395
1.2,0,8.6,2.8,37.8,7.6910182,1.054399046,4.39995794056459,1.37,4.2,1.82,68,4.4,9.8,87.026376,0.4,-0.437508439360471
1.2,0,9,0,31.8,7.60498,1.0990272,4.35805672793411,1.35,4.6,1.9,69.4,4.2,10.2,70.4368,0,-0.478588377153727
1.2,0,8.4,0,27.6,7.546728,1.0037362,4.25060243253884,1.36,4,1.828,67.8,4,9.6,60.4102,0.36,-0.327028588158072
1.2,0,8.6,0,27.8,7.5303414,1.0941596,4.29446456724624,1.35,4.2,1.846,68.4,4,9.8,61.0251,0.27,-0.382002658559003
1.2,0,8.8,2.8,38,7.75391,1.151927364,4.46112193846461,1.35,4.4,1.992,68.6,4.4,10,87.6048,0.46,-0.54259948415617
1.2,0,8.2,0,31,7.424556,1.05088564,4.20258428901379,1.44,3.8,1.764,62.6,4.2,9.4,68.61797,0.68,-0.174181564753752
1.2,0,10,0,29.2,8.0599434,0.8646272,4.52030217956604,1.35,3.6,1.85,72.8,4,11.2,63.9186,0.25,-0.0336309574549603
1.2,0,8.4,0,31.2,7.5079292,1.075285,4.26931713672781,1.39,4,1.786,67.4,4.2,9.6,69.0816,0.57,-0.28575300065765
2,0,6,0,26,7.9024681,0.15323635,4.03296019900498,1.4,6,1.83,61,4,8,55.845,0,-0.956848585060442
2,0.8,9.2,0,30,6.37993522,0.27158019,3.3090424909593,1.32,3.6,1.814,77,4,12,66.9474,0.02,0.390078861238209
2,0,9.2,11.2,69.2,9.93049682,-0.38535273,4.95688714851796,1.48,4.4,1.966,71.4,5.6,11.2,171.641,0.17,0.240736391941965
2,0.8,9.2,0,44.4,6.20957818,0.26984727,3.2194359725581,1.52,3.6,1.79,75.4,4.8,12,103.0234,0.05,0.170432244242903
2,0,6.8,11.2,66.8,8.75410962,1.281892966,5.05077342883363,1.36,6,2.126,65,5.6,8.8,164.9426,0.37,-0.262359645958867
2,0,2,0,50.8,6.04201362,0.47668423,3.21461030025156,1.84,3.6,1.246,38.6,5.6,4,122.293376,0.73,-0.681626389959064
1.2,0,5.2,0,38.8,7.25443762,0.62843767,3.94148876760384,1.44,6,2.094,57,4.8,6.4,87.921,0.33,-0.827388249358563
1.2,0,4.4,0,38,6.98757362,0.76457287,3.86625226574242,1.44,5.2,1.646,54.6,4.8,5.6,85.494104,0.23,-0.97775073745558
2,0,7.6,0,27.6,7.69239602,0.95637623,4.32432202372352,1.36,4.4,1.894,65.8,4,9.6,58.12372,0.0799999999999999,-0.299559240359457
2,0,6,11.2,66,8.33107762,0.892776262,4.71520510627342,1.32,7.6,2.126,62.6,5.6,8,163.353,0.37,-0.302844470860663
2,1.6,9.2,11.2,70.8,7.51383754,0.31602423,3.91853822407107,1.72,4.4,2.23,77.8,5.6,12.8,176.929,0.5,0.832918010743953
0.4,0,9.2,0,42,8.24996482,0.48036023,4.36095169766186,1.4,4.4,2.126,67.4,4.8,9.6,96.305,0.37,-0.159397619862801
1.2,0,8.4,11.2,67.6,8.74755762,1.73073127,5.22365723176934,1.36,6,2.19,66.6,5.6,9.6,167.2362,0.45,-0.243660527258697
2,0,5.2,11.2,65.2,7.84730962,0.078964582,4.01761292478312,1.36,6.8,1.886,58.6,5.6,7.2,160.1346,0.0699999999999998,-0.583738470558245
1.2,0,7.6,0,41.2,7.54761362,0.94496087,4.24387105255733,1.36,6,2.19,64.2,4.8,8.8,93.4934,0.45,-0.323354779257869
1.2,0,6.8,0,40.4,7.46889362,0.86766487,4.17043900869956,1.32,7.6,2.126,61.8,4.8,8,92.025,0.37,-0.444969800758344
2,0,2,0,22,6.82968562,0.174151454,3.49721609414212,1.56,3.6,1.454,27.4,4,4,47.1337296,0.47,-1.13967656695874
2,1.6,9.2,0,45.2,7.45562802,0.92030343,4.18851911094332,1.44,4.4,1.934,78.6,4.8,12.8,106.137,0.13,1.02847221274081
2,0,3.6,11.2,63.6,7.62015042,0.293734654,4.09007338330785,1.44,5.2,1.566,53.8,5.6,5.6,155.927304,0.33,-1.00070939015765
2,0,5.2,0,39.6,7.27599762,0.47224727,3.93648423170417,1.36,6.8,1.886,59.4,4.8,7.2,89.569,0.0699999999999998,-0.663466464756283
2,0,4.4,11.2,64.4,7.87171762,0.683847926,4.32228477170362,1.36,6,2.254,56.2,5.6,6.4,158.241,0.53,-0.838408315556961
2,0,9.2,0,29.2,9.09585122,-0.46535273,4.55624293584729,1.36,2.8,1.686,73,4,11.2,63.4962,0.18,-0.0498769700706987
2,0,2.8,0,37.2,6.88779442,0.37727847,3.62552301392256,1.52,4.4,1.43,51.4,4.8,4.8,84.1482,0.5,-0.962377121958497
2,0.5,8,0,28.5,6.95088505,0.22720125,3.56387892121018,1.35,4.5,1.82,71,4,10.5,62.784,0.02,-0.0747986519554331
2,0,4,7,49,7.36376905,0.165653175,3.70984882320958,1.475,5,1.565,55.5,5,6,117.1675,0.53,-0.850113292354735
2,0,8,7,53,9.16998605,-0.183381825,4.58790715723696,1.45,5,1.915,67.5,5,10,128.2175,0.17,-0.292996807055687
2,0.5,8,0,37.5,6.8444119,0.226118175,3.50325173872776,1.475,4.5,1.805,70,4.5,10.5,85.3315,0.05,-0.150768209859024
2,0,6.5,7,51.5,8.43474405,0.858646735,4.64202692782174,1.375,6,2.015,63.5,5,8.5,124.031,0.37,-0.168899971263244
2,0,3.5,0,41.5,6.73968405,0.355391275,3.49996888507611,1.675,4.5,1.465,47,5,5.5,97.375235,0.73,-0.584980942358897
1.5,0,5,0,33.5,7.33065905,0.535321675,3.92794450380955,1.425,5.5,1.715,57,4.5,6.5,74.37569,0.23,-0.47461565125829
2,0,7,0,27,7.77117305,0.655198775,4.21267294167388,1.375,5,1.87,64,4,9,57.2692,0.0799999999999999,-0.141461236255935
2,0,6,7,51,8.17034905,0.615448795,4.44679229020835,1.35,7,2.015,62,5,8,123.0375,0.37,-0.382333957159943
2,1,8,7,54,7.659574,0.254978775,3.96106100139908,1.6,5,2.08,71.5,5,11,131.5225,0.5,0.157437720038644
1,0,8,0,36,8.11965355,0.357688775,4.23494011768822,1.4,5,2.015,65,4.5,9,81.1325,0.37,0.0371892540433976
1.5,0,7.5,7,52,8.43064905,1.139170675,4.74070734006129,1.375,6,2.055,64.5,5,9,125.4645,0.45,0.0790905675467286
1.5,0,7,0,35.5,7.68068405,0.648064175,4.16351696192042,1.375,6,2.055,63,4.5,8.5,79.37525,0.45,1.25793084664568
1.5,0,6.5,0,35,7.63148405,0.599754175,4.11834366806191,1.35,7,2.015,61.5,4.5,8,78.4575,0.37,-0.3861679051615
2,0,3.5,0,23.5,7.23197905,0.16630829,3.68922819187158,1.5,4.5,1.595,40,4,5.5,50.400456,0.47,-0.748153597559366
2,1,8,0,38,7.62319305,0.632653275,4.1294935236489,1.425,5,1.895,72,4.5,11,87.2775,0.13,0.0202134323417624
2,0,4.5,7,49.5,7.72601955,0.24104779,4.06856176635703,1.425,5.5,1.665,56.5,5,6.5,118.39644,0.33,-0.731427984358533
2,0,5.5,0,34.5,7.51092405,0.352618175,3.97238925591928,1.375,6.5,1.865,60,4.5,7.5,76.9225,0.0699999999999998,-0.542700302364182
2,0,4,0,24,7.36529405,0.114390675,3.73203593626392,1.4,5,1.685,56,4,6,51.856,0.29,-0.79726674405444
2,0.5,8,7,53.5,7.0053777,0.23664477,3.56651698632372,1.65,4.5,1.725,69.5,5,10.5,130.11415,0.21,-0.360020758459513
2,0,4.5,0,24.5,7.32432755,0.340449175,3.82905990139243,1.375,5.5,1.73,57.5,4,6.5,53.39325,0.2,-0.964003546260727
2,0,5,7,50,7.88324905,0.484868585,4.21143242427554,1.375,6,2.095,58,5,7,119.8425,0.53,-0.70616888136189
2,0,3.5,0,32.5,7.05986405,0.232264275,3.62752724085633,1.6,4.5,1.525,43,4.5,5.5,72.375425,0.61,-0.797759406154881
2,0,8,0,28,8.64833255,-0.233381825,4.35249490293429,1.375,4,1.74,68.5,4,10,60.627,0.18,-0.38484094195789
2,0,4,0,33,7.26829705,0.293262675,3.77325053607801,1.475,5,1.58,55,4.5,6,73.5345,0.5,-0.778052513759548
2,0.2,6.8,0,27,7.52183488,0.18282231,3.83834084927817,1.38,5.4,1.826,65,4,9,58.6206,0.02,-0.40121212685969
2,0,5.2,2.8,35.2,7.68698848,0.15820308,3.90046914362531,1.43,5.6,1.724,58.8,4.4,7.2,80.374,0.53,-0.65876637856033
2,0.2,6.8,0,30.6,7.47924562,0.18238908,3.81208784691169,1.43,5.4,1.82,64.6,4.2,9,67.6396,0.05,1.77387882114365
2,0,5,0,32.2,7.43735448,0.23409832,3.81065854095668,1.51,5.4,1.684,55.4,4.4,7,72.457094,0.73,-0.356864510059467
1.8,0,5.8,0,29.2,7.74046048,0.27203668,4.00989522758523,1.41,6,1.896,60,4.2,7.6,63.864,0.33,-0.593258917556312
1.8,0,5.6,0,29,7.67374448,0.30607048,3.99062114019735,1.41,5.8,1.784,59.4,4.2,7.4,63.257276,0.23,-0.647012693362711
2,0.4,6.8,2.8,37.2,7.80531046,0.19393332,4.00404522289028,1.48,5.6,1.93,65.2,4.4,9.2,86.116,0.5,0.350825623639167
2,0,5,0,25,7.63427248,0.158465126,3.89178257371561,1.44,5.4,1.736,52.6,4,7,53.6671824,0.47,-0.484592841158673
2,0.4,6.8,0,30.8,7.79075808,0.34500312,4.07129973868441,1.41,5.6,1.856,65.4,4.2,9.2,68.418,0.13,0.0060096341412929
2,0,5.4,2.8,35.4,7.83188868,0.188360926,4.04716328910334,1.41,5.8,1.764,59.2,4.4,7.4,80.865576,0.33,-0.661787794560013
2,0,5.2,0,25.2,7.68759848,0.13769808,3.90978331018708,1.4,5.6,1.772,59,4,7.2,54.2494,0.29,-0.753943499758833
2,0.2,6.8,2.8,37,7.54363194,0.186599718,3.83947708825777,1.5,5.4,1.788,64.4,4.4,9,85.55266,0.21,0.163732937545348
2,0,5.4,0,25.4,7.67121188,0.22812148,3.95012851888394,1.39,5.8,1.79,59.6,4,7.4,54.8643,0.2,-0.676876914955727
2,0,5.6,2.8,35.6,7.89478048,0.285889244,4.10342307391483,1.39,6,1.936,59.8,4.4,7.6,81.444,0.53,-0.62274231585522
2,0,5,0,28.6,7.56542648,0.18484752,3.86561532714937,1.48,5.4,1.708,53.8,4.2,7,62.45717,0.61,-0.31359514436096
2,0,6.8,0,26.8,8.20081388,-0.00141092,4.1578581622637,1.39,5.2,1.794,64,4,8.8,57.7578,0.18,0.181162509238703
2,0,5.2,0,28.8,7.64879968,0.20924688,3.92699744377271,1.43,5.6,1.73,58.6,4.2,7.2,62.9208,0.5,-0.50714441155921
2,1,10,0,31,5.999302,0.30116615,3.14935737976783,1.3,3,1.81,81,4,13,69.723,0,0.64881095774129
2,0.2,3.6,11.2,63.8,6.6599164,0.20268923,3.35826667803485,1.5,3.8,1.402,56.2,5.6,5.8,156.7366,0.51,-1.0425425390558
2,0.2,10,11.2,70.2,9.5498636,-0.35576677,4.71768167514093,1.46,3.8,1.962,75.4,5.6,12.2,174.4166,0.19,0.738130284343271
2,1,10,0,45.4,5.82894496,0.29943323,3.06407502066452,1.5,3,1.786,79.4,4.8,13,105.799,0.03,0.631987519541355
2,0.2,7.6,11.2,67.8,8.3734764,1.311478926,4.80703726685029,1.34,5.4,2.122,69,5.6,9.8,167.7182,0.39,-0.272717114959022
2,0.2,2.8,0,51.8,5.6613804,0.50627019,3.05948222177104,1.82,3,1.242,42.6,5.6,5,125.068976,0.71,-0.696354823658993
1.2,0.2,6,0,39.8,6.8738044,0.65802363,3.75128357264659,1.42,5.4,2.09,61,4.8,7.4,90.6966,0.35,-0.895965698661684
1.2,0.2,5.2,0,39,6.6069404,0.79415883,3.67967777338214,1.42,4.6,1.642,58.6,4.8,6.6,88.269704,0.21,-1.01632627545675
2,0.2,8.4,0,28.6,7.3117628,0.98596219,4.1156423693907,1.34,3.8,1.89,69.8,4,10.6,60.89932,0.0999999999999999,-0.566984149560966
2,0.2,6.8,11.2,67,7.9504444,0.922362222,4.48766253051533,1.3,7,2.122,66.6,5.6,9,166.1286,0.39,-0.306558416558772
2,1.8,10,11.2,71.8,7.13320432,0.34561019,3.72944055798537,1.7,3.8,2.226,81.8,5.6,13.8,179.7046,0.52,0.693650148147782
0.4,0.2,10,0,43,7.8693316,0.50994619,4.15050439798398,1.38,3.8,2.122,71.4,4.8,10.6,99.0806,0.39,-0.228677395060885
1.2,0.2,9.2,11.2,68.6,8.3669244,1.76031723,4.97157818226781,1.34,5.4,2.186,70.6,5.6,10.6,170.0118,0.47,-0.33819219456106
2,0.2,6,11.2,66.2,7.4666764,0.108550542,3.82373419147248,1.34,6.2,1.882,62.6,5.6,8.2,162.9102,0.0899999999999999,-0.527552269158122
1.2,0.2,8.4,0,42.2,7.1669804,0.97454683,4.03907373648739,1.34,5.4,2.186,68.2,4.8,9.8,96.269,0.47,-0.376719840553932
1.2,0.2,7.6,0,41.4,7.0882604,0.89725083,3.9691853171435,1.3,7,2.122,65.8,4.8,9,94.8006,0.39,-0.451005285852233
2,0.2,2.8,0,23,6.4490524,0.203737414,3.32845025254914,1.54,3,1.45,31.4,4,5,49.9093296,0.45,-1.16062320995749
2,1.8,10,0,46.2,7.0749948,0.94988939,3.98639292435432,1.42,3.8,1.93,82.6,4.8,13.8,108.9126,0.15,0.58417222004303
2,0.2,4.4,11.2,64.6,7.2395172,0.323320614,3.89269791146692,1.42,4.6,1.562,57.8,5.6,6.6,158.702904,0.31,-1.02813751265691
2,0.2,6,0,40.6,6.8953644,0.50183323,3.7465205416154,1.34,6.2,1.882,63.4,4.8,8.2,92.3446,0.0899999999999999,-0.539702696259127
2,0.2,3.6,0,23.8,6.6623564,0.12066923,3.39045939503804,1.38,3.8,1.594,57,4,5.8,52.2382,0.27,-1.09031239545854
2,1,10,11.2,71,6.08649024,0.316275782,3.15308817076884,1.78,3,1.658,78.6,5.6,13,177.45124,0.19,0.498617044148915
2,0.2,4.4,0,24.6,6.59681,0.48236283,3.53258562299813,1.34,4.6,1.666,59.4,4,6.6,54.6978,0.18,-1.04595661526307
2,0.2,5.2,11.2,65.4,7.4910844,0.713433886,4.1137034294403,1.34,5.4,2.25,60.2,5.6,7.4,161.0166,0.55,-0.92254373765806
2,0.2,2.8,0,37.4,6.1736684,0.30926699,3.23983081864072,1.7,3,1.338,36.2,4.8,5,85.06928,0.59,-1.10260867565646
2,0.2,10,0,30.2,8.715218,-0.43576677,4.33637142866238,1.34,2.2,1.682,77,4,12.2,66.2718,0.16,0.463942121955398
2,0.2,3.6,0,38.2,6.5071612,0.40686443,3.4505654401872,1.5,3.8,1.426,55.4,4.8,5.8,86.9238,0.48,-1.06712911275733
2,0.5,6,7,51.5,6.412186,0.239618075,3.27834924460079,1.425,3.5,1.555,65.5,5,8.5,124.1065,0.51,-0.56815396685758
2,0.5,10,7,55.5,8.218403,-0.109416925,4.05427894234618,1.4,3.5,1.905,77.5,5,12.5,135.1565,0.19,0.561803918347351
2,1,10,0,40,5.89282885,0.300083075,3.09578186028842,1.425,3,1.795,80,4.5,13,92.2705,0.03,0.647324263744878
2,0.5,8.5,7,54,7.483161,0.932611635,4.10210393939312,1.325,4.5,2.005,73.5,5,11,130.97,0.39,-0.381625916953425
2,0.5,5.5,0,44,5.788101,0.429356175,3.09288084159416,1.625,3,1.455,57,5,8,104.314235,0.71,-0.490113214559614
2,0.5,7.5,0,28,6.71667,-0.109416925,3.42158822857845,1.35,5,1.68,70.5,4,10,62.3305225,0.26,-0.129702108758437
1.5,0.5,7.5,0,36.5,6.545866,0.524202075,3.51314167679494,1.375,4.5,1.985,68.5,4.5,9.5,82.8315,0.35,-0.372014856161485
1.5,0.5,7,0,36,6.379076,0.609286575,3.47107780142835,1.375,4,1.705,67,4.5,9,81.31469,0.21,-0.478759264659828
2,0.5,9,0,29.5,6.81959,0.729163675,3.7226889326823,1.325,3.5,1.86,74,4,11.5,64.2082,0.0999999999999999,0.084107394236554
2,0.5,8,7,53.5,7.218766,0.689413695,3.92957741412462,1.3,5.5,2.005,72,5,10.5,129.9765,0.39,-0.512944381959613
2,1.5,10,7,56.5,6.70799095,0.328943675,3.50034245614346,1.55,3.5,2.07,81.5,5,13.5,138.4615,0.52,0.638584511442815
1,0.5,10,0,38.5,7.1680705,0.431653675,3.74236617106714,1.35,3.5,2.005,75,4.5,11.5,88.0715,0.39,0.41219287253719
1.5,0.5,9.5,7,54.5,7.479066,1.213135575,4.18930664503936,1.325,4.5,2.045,74.5,5,11.5,132.4035,0.47,0.14131130154513
2,0.5,7.5,7,53,6.916411,0.180781395,3.55539648532475,1.325,5,1.855,69.5,5,10,127.965,0.0899999999999999,-0.176322692458569
1.5,0.5,9,0,38,6.729101,0.722029075,3.67925037850614,1.325,4.5,2.045,73,4.5,11,86.31425,0.47,-0.0179595133585906
2,0.5,5.5,0,26,6.280396,0.24027319,3.26012703814666,1.45,3,1.585,50,4,8,57.339456,0.45,-0.493903488152654
2,1.5,10,0,40.5,6.67161,0.706618175,3.6491842711062,1.375,3.5,1.885,82,4.5,13.5,94.2165,0.15,0.59604359444441
2,0.5,6.5,7,52,6.7744365,0.31501269,3.59533960249321,1.375,4,1.655,66.5,5,9,125.33544,0.31,-0.549333485359028
2,0.5,7.5,0,37,6.559341,0.426583075,3.51035309981621,1.325,5,1.855,70,4.5,10,83.8615,0.0899999999999999,-0.44274336545547
2,0.5,6,0,26.5,6.413711,0.188355575,3.29795573230091,1.35,3.5,1.675,66,4,8.5,58.795,0.27,-0.497695394557894
2,1,10,7,56,6.05379465,0.31060967,3.15168860650625,1.6,3,1.715,79.5,5,13,137.05315,0.19,0.509740513641219
2,0.5,6.5,0,27,6.3727445,0.414414075,3.38369465535278,1.325,4,1.72,67.5,4,9,60.33225,0.18,-0.472735752758098
2,0.5,7,7,52.5,6.931666,0.558833485,3.72159270222398,1.325,4.5,2.085,68,5,9.5,126.7815,0.55,-0.511982187358598
2,0.5,5.5,0,35,6.108281,0.306229175,3.20560264219648,1.55,3,1.515,53,4.5,8,79.314425,0.59,-0.4915380026641
2,0.5,10,0,30.5,7.6967495,-0.159416925,3.8462479354667,1.325,2.5,1.73,78.5,4,12.5,67.566,0.16,0.587716910938099
2,0.5,6,0,35.5,6.316714,0.367227575,3.33437658355548,1.425,3.5,1.57,65,4.5,8.5,80.4735,0.48,-0.504524363458557
2,0.8,8.4,2.8,39.2,6.1644556,0.27654692,3.20033362444692,1.35,3.2,1.708,74.8,4.4,11.2,91.4764,0.51,0.178199597744452
2,0.8,10,2.8,40.8,6.8869424,0.13693292,3.48416423027539,1.34,3.2,1.848,79.6,4.4,12.8,95.8964,0.19,0.564465055643296
2,1,10,0,34.6,5.95671274,0.30073292,3.12781680012924,1.35,3,1.804,80.6,4.2,13,78.742,0.03,0.601283146447742
2,0.8,9.4,2.8,40.2,6.5928456,0.553744344,3.50054634392511,1.31,3.6,1.888,78,4.4,12.2,94.2218,0.39,0.691111598142953
2,0.8,8.2,0,36.2,5.9148216,0.35244216,3.12664405507242,1.43,3,1.668,71.4,4.4,11,83.559494,0.71,0.0479245532415291
2,0.8,9,0,29.8,6.2862492,0.13693292,3.25554921280811,1.32,3.8,1.758,76.8,4,11.8,66.766009,0.26,0.407426390543179
1.8,0.8,9,0,33.2,6.2179276,0.39038052,3.29011768964349,1.33,3.6,1.88,76,4.2,11.6,74.9664,0.35,0.046970658143465
1.8,0.8,8.8,0,33,6.1512116,0.42441432,3.27430330740469,1.33,3.4,1.768,75.4,4.2,11.4,74.359676,0.21,0.0223428591425829
2,0.8,9.6,0,30.4,6.3274172,0.47236516,3.36725391705182,1.31,3.2,1.83,78.2,4,12.4,67.51708,0.0999999999999999,0.473569509545115
2,0.8,9.2,2.8,40,6.4870876,0.456465168,3.44089568870171,1.3,4,1.888,77.4,4.4,12,93.8244,0.39,-0.314988367156701
2,1.2,10,2.8,41.2,6.28277758,0.31227716,3.2853177627529,1.4,3.2,1.914,81.2,4.4,13.2,97.2184,0.52,0.556208441442351
1.6,0.8,10,0,34,6.4668094,0.35336116,3.3743620570913,1.32,3.2,1.888,78.6,4.2,12.4,77.0624,0.39,0.639428608637019
1.8,0.8,9.8,2.8,40.4,6.5912076,0.66595392,3.53012454450938,1.31,3.6,1.904,78.4,4.4,12.4,94.7952,0.47,0.260341105539766
